name,occurrence_no,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,description,full_description
Xixianykus,854418,Unknown,Unknown,Unknown,89.3,83.6,Henan,111.474403,33.289169,Saurischia,Unknown,"Xixianykus is a genus of alvarezsaurid theropod dinosaur from the late Cretaceous period of China. Known from a slab of rock which contains a partial postcranial skeleton unearthed in the Late Cretaceous (Coniacian-Santonian) Majiacun Formation of the Xixia Basin in Henan, China.","Xixianykus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 89.3 to 83.6 million years ago. Fossils were discovered in the Henan region at approximately latitude 33.289169 and longitude 111.474403. Description: Xixianykus is a genus of alvarezsaurid theropod dinosaur from the late Cretaceous period of China. Known from a slab of rock which contains a partial postcranial skeleton unearthed in the Late Cretaceous (Coniacian-Santonian) Majiacun Formation of the Xixia Basin in Henan, China."
Xixiasaurus,902093,Unknown,Unknown,Unknown,89.8,72.1,Henan,111.66555,33.384434,Saurischia,Troodontidae,"Xixiasaurus () is a genus of troodontid dinosaur that lived during the Late Cretaceous Period in what is now China. The only known specimen was discovered in Xixia County, Henan Province, in central China, and became the holotype of the new genus and species Xixiasaurus henanensis in 2010.","Xixiasaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Troodontidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 89.8 to 72.1 million years ago. Fossils were discovered in the Henan region at approximately latitude 33.384434 and longitude 111.66555. Description: Xixiasaurus () is a genus of troodontid dinosaur that lived during the Late Cretaceous Period in what is now China. The only known specimen was discovered in Xixia County, Henan Province, in central China, and became the holotype of the new genus and species Xixiasaurus henanensis in 2010."
Xixiposaurus,900834,Unknown,Unknown,Unknown,201.3,190.8,Yunnan,102.320404,25.592993,Saurischia,Plateosauridae,"Xixiposaurus (meaning ""Xixipo lizard"") is a genus of ""prosauropod"" dinosaur which existed in what is now Lower Lufeng Formation, China during the lower Jurassic period.  It was first named by Sekiya Toru in 2010 and the type species is X. suni.","Xixiposaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Plateosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 201.3 to 190.8 million years ago. Fossils were discovered in the Yunnan region at approximately latitude 25.592993 and longitude 102.320404. Description: Xixiposaurus (meaning ""Xixipo lizard"") is a genus of ""prosauropod"" dinosaur which existed in what is now Lower Lufeng Formation, China during the lower Jurassic period.  It was first named by Sekiya Toru in 2010 and the type species is X. suni."
Xuanhanosaurus,295293,Unknown,Unknown,Unknown,174.1,163.5,Sichuan,107.633331,31.416668,Saurischia,Metriacanthosauridae,"Xuanhanosaurus (meaning ""Xuanhan lizard"") is a genus of theropod dinosaur that lived during the Middle Jurassic (Bathonian) of the Sichuan Basin, China, around 166 million years ago. This taxon represents one of the various non-coelurosaurian tetanuran taxa found on the Middle Jurassic of the region, uncovered in the Lower Shaximiao Formation.","Xuanhanosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Metriacanthosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 174.1 to 163.5 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 31.416668 and longitude 107.633331. Description: Xuanhanosaurus (meaning ""Xuanhan lizard"") is a genus of theropod dinosaur that lived during the Middle Jurassic (Bathonian) of the Sichuan Basin, China, around 166 million years ago. This taxon represents one of the various non-coelurosaurian tetanuran taxa found on the Middle Jurassic of the region, uncovered in the Lower Shaximiao Formation."
Xuanhuaceratops,828527,Unknown,Unknown,Unknown,163.5,145.0,Hebei,115.637497,40.25222,Ornithischia,Chaoyangsauridae,"Xuanhuaceratops (meaning ""Xuanhua horned face"") is a genus of dinosaur from the Late Jurassic Period. The genus was in 2006 dated to the Tithonian, 150.8-145.5 million years ago.","Xuanhuaceratops is a dinosaur classified under the 'Ornithischia' class and belongs to the Chaoyangsauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 163.5 to 145.0 million years ago. Fossils were discovered in the Hebei region at approximately latitude 40.25222 and longitude 115.637497. Description: Xuanhuaceratops (meaning ""Xuanhua horned face"") is a genus of dinosaur from the Late Jurassic Period. The genus was in 2006 dated to the Tithonian, 150.8-145.5 million years ago."
Xuwulong,915093,Unknown,Unknown,Unknown,125.0,100.5,Gansu,98.143608,40.27861,Ornithischia,Unknown,"Xuwulong is a genus of hadrosauroid dinosaur from the Early Cretaceous period. It lived during the early Cretaceous period in what is now Yujingzi Basin in the Jiuquan area, Gansu Province of northwestern China.","Xuwulong is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 125.0 to 100.5 million years ago. Fossils were discovered in the Gansu region at approximately latitude 40.27861 and longitude 98.143608. Description: Xuwulong is a genus of hadrosauroid dinosaur from the Early Cretaceous period. It lived during the early Cretaceous period in what is now Yujingzi Basin in the Jiuquan area, Gansu Province of northwestern China."
Yamaceratops,749715,Unknown,Unknown,Unknown,86.3,83.6,Dornogov,109.35318,44.393677,Ornithischia,Unknown,"Yamaceratops is a genus of primitive ceratopsian that lived in Asia during the Late Cretaceous period in what is now the Javkhlant Formation. Initially, the rocks where it was found in were thought to be from the Early Cretaceous, but the age was reevaluated in 2009.","Yamaceratops is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 86.3 to 83.6 million years ago. Fossils were discovered in the Dornogov region at approximately latitude 44.393677 and longitude 109.35318. Description: Yamaceratops is a genus of primitive ceratopsian that lived in Asia during the Late Cretaceous period in what is now the Javkhlant Formation. Initially, the rocks where it was found in were thought to be from the Early Cretaceous, but the age was reevaluated in 2009."
Yandusaurus,545083,herbivorous,ornithopod,3.0,163.5,157.3,Sichuan,104.783302,29.4,Ornithischia,Unknown,"Yandusaurus is a genus of herbivorous basal neornithischian dinosaur from the Bathonian age (middle Jurassic, approximately 168 to 162 Ma) of China.


== Discovery and naming ==
In January 1973 the Museum of the Salt Industry at Zigong in Sichuan was warned that during construction activities with a composter at Jinzidang near the Honghe dam inadvertently a dinosaur skeleton had been processed.","Yandusaurus is a dinosaur classified under the 'Ornithischia' class. It was a ornithopod with a herbivorous diet. The estimated maximum length was 3.0 meters. Fossil records date from 163.5 to 157.3 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 29.4 and longitude 104.783302. Description: Yandusaurus is a genus of herbivorous basal neornithischian dinosaur from the Bathonian age (middle Jurassic, approximately 168 to 162 Ma) of China.


== Discovery and naming ==
In January 1973 the Museum of the Salt Industry at Zigong in Sichuan was warned that during construction activities with a composter at Jinzidang near the Honghe dam inadvertently a dinosaur skeleton had been processed."
Yangchuanosaurus,402862,carnivorous,large theropod,10.0,163.5,145.0,Sichuan,105.683334,29.333332,Saurischia,Metriacanthosauridae,"Yangchuanosaurus is an extinct genus of metriacanthosaurid theropod dinosaur that lived in China from the Middle Jurassic to Late Jurassic periods (Bathonian to Tithonian stages), and was similar (although slightly larger) in size and appearance to its North American and European relative, Allosaurus. Yangchuanosaurus hails from the Upper Shaximiao Formation and was the largest predator in a landscape that included the sauropods Mamenchisaurus and Omeisaurus and the stegosaurs Chialingosaurus, Tuojiangosaurus and Chungkingosaurus.","Yangchuanosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Metriacanthosauridae family. It was a large theropod with a carnivorous diet. The estimated maximum length was 10.0 meters. Fossil records date from 163.5 to 145.0 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 30.15 and longitude 105.300003. Description: Yangchuanosaurus is an extinct genus of metriacanthosaurid theropod dinosaur that lived in China from the Middle Jurassic to Late Jurassic periods (Bathonian to Tithonian stages), and was similar (although slightly larger) in size and appearance to its North American and European relative, Allosaurus. Yangchuanosaurus hails from the Upper Shaximiao Formation and was the largest predator in a landscape that included the sauropods Mamenchisaurus and Omeisaurus and the stegosaurs Chialingosaurus, Tuojiangosaurus and Chungkingosaurus."
Yangtzepus,575504,Unknown,Unknown,Unknown,139.8,125.0,Western Australia,122.142029,-17.489502,Saurischia,Unknown,"Yangtzepus is an ichnogenus of dinosaur footprint.


== See also ==

List of dinosaur ichnogenera


== References ==
Glut, Donald F. (2003).","Yangtzepus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 139.8 to 125.0 million years ago. Fossils were discovered in the Western Australia region at approximately latitude -17.489502 and longitude 122.142029. Description: Yangtzepus is an ichnogenus of dinosaur footprint.


== See also ==

List of dinosaur ichnogenera


== References ==
Glut, Donald F. (2003)."
Yaverlandia,475307,Unknown,Unknown,Unknown,136.4,125.45,England,-1.13,50.665001,Saurischia,Unknown,"Yaverlandia (meaning ""of Yaverland Point/Yaverland Battery"") is a genus of maniraptoran dinosaur. Known from a partial fossil skull (MIWG 1530) found in Lower Cretaceous strata of the Wessex Formation (Upper Silty Bed; Vectis Formation) on the Isle of Wight.","Yaverlandia is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 136.4 to 125.45 million years ago. Fossils were discovered in the England region at approximately latitude 50.665001 and longitude -1.13. Description: Yaverlandia (meaning ""of Yaverland Point/Yaverland Battery"") is a genus of maniraptoran dinosaur. Known from a partial fossil skull (MIWG 1530) found in Lower Cretaceous strata of the Wessex Formation (Upper Silty Bed; Vectis Formation) on the Isle of Wight."
Yezosaurus,876919,Unknown,Unknown,Unknown,85.8,83.5,Hokkaido,142.017624,43.203636,Saurischia,Tyrannosauridae,"Taniwhasaurus is an extinct genus of mosasaurs (a group of extinct marine lizards) that lived during the Campanian stage of the Late Cretaceous. It is a member of the subfamily Tylosaurinae, a lineage of mosasaurs characterized by a long toothless conical rostrum.","Yezosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Tyrannosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 85.8 to 83.5 million years ago. Fossils were discovered in the Hokkaido region at approximately latitude 43.203636 and longitude 142.017624. Description: Taniwhasaurus is an extinct genus of mosasaurs (a group of extinct marine lizards) that lived during the Campanian stage of the Late Cretaceous. It is a member of the subfamily Tylosaurinae, a lineage of mosasaurs characterized by a long toothless conical rostrum."
Yi,1269297,Unknown,Unknown,Unknown,166.1,157.3,Hebei,119.366699,40.483334,Saurischia,Scansoriopterygidae,"Y, or y, is the twenty-fifth and penultimate letter of the Latin alphabet, used in the modern English alphabet, the alphabets of other western European languages and others worldwide. According to some authorities, it is the sixth (or seventh if including W) vowel letter of the English alphabet.","Yi is a dinosaur classified under the 'Saurischia' class and belongs to the Scansoriopterygidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 166.1 to 157.3 million years ago. Fossils were discovered in the Hebei region at approximately latitude 40.483334 and longitude 119.366699. Description: Y, or y, is the twenty-fifth and penultimate letter of the Latin alphabet, used in the modern English alphabet, the alphabets of other western European languages and others worldwide. According to some authorities, it is the sixth (or seventh if including W) vowel letter of the English alphabet."
